,Unnamed: 0,fips,date,PRECTOT,PS,QV2M,T2M,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,lat,lon,elevation,slope1,slope2,slope3,slope4,slope5,slope6,slope7,slope8,aspectN,aspectE,aspectS,aspectW,aspectUnknown,WAT_LAND,NVG_LAND,URB_LAND,GRS_LAND,FOR_LAND,CULTRF_LAND,CULTIR_LAND,CULT_LAND,SQ1,SQ2,SQ3,SQ4,SQ5,SQ6,SQ7,class
5163,5163,1011,1387238400000,0.0,100.82,4.72,6.52,3.02,3.03,15.79,-0.8,16.59,6.46,2.09,3.01,1.13,1.88,4.93,6.81,1.48,5.34,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,1
5167,5167,1011,1389657600000,2.38,99.96,6.16,9.47,6.57,6.58,15.31,3.31,12.01,9.26,2.16,2.76,1.17,1.59,4.53,5.61,3.09,2.52,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,0
5170,5170,1011,1391472000000,6.95,100.14,9.04,12.6,11.97,11.97,17.22,6.64,10.58,12.66,2.28,3.9,1.19,2.71,4.32,7.67,2.39,5.28,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,0
5172,5172,1011,1392681600000,0.24,100.44,10.37,15.44,14.56,14.56,19.61,11.89,7.72,15.27,1.67,2.41,0.58,1.83,3.79,6.01,1.3,4.71,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,0
5173,5173,1011,1393286400000,0.37,100.12,6.89,11.58,8.26,8.26,18.11,6.02,12.09,11.3,1.4,2.27,0.34,1.93,2.83,4.16,0.74,3.42,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,0
5175,5175,1011,1394496000000,6.9,99.48,10.76,16.89,14.93,14.94,24.32,10.13,14.19,16.83,1.69,2.18,0.63,1.55,3.8,5.17,1.11,4.06,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,0
5176,5176,1011,1395100800000,0.23,99.83,7.08,11.02,8.74,8.74,16.79,7.59,9.2,11.16,1.44,2.3,0.49,1.81,2.78,5.55,0.67,4.87,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,0
5178,5178,1011,1396310400000,0.01,100.43,8.53,16.04,11.53,11.53,24.52,8.12,16.4,16.03,1.62,2.13,0.48,1.65,3.77,6.0,0.58,5.41,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,0
5179,5179,1011,1396915200000,0.34,99.46,7.01,12.53,8.53,8.53,18.49,7.99,10.51,12.62,2.43,3.32,1.83,1.48,4.64,5.26,3.61,1.65,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,0
5181,5181,1011,1398124800000,0.82,99.71,11.56,18.06,16.16,16.16,24.12,14.16,9.97,17.99,1.68,2.27,0.83,1.44,3.56,5.28,1.86,3.42,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,0
5183,5183,1011,1399334400000,0.0,100.0,11.23,20.77,15.73,15.73,27.99,13.33,14.66,20.74,1.67,2.03,0.68,1.35,3.85,5.94,1.24,4.7,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,0
5184,5184,1011,1399939200000,0.07,100.32,14.77,24.02,20.15,20.15,29.91,19.43,10.48,23.86,1.55,2.21,0.91,1.31,3.25,4.67,1.52,3.15,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,0
5185,5185,1011,1400544000000,0.0,100.65,13.02,22.45,18.15,18.15,29.02,15.69,13.32,22.47,1.52,1.87,1.06,0.81,3.39,5.45,1.64,3.81,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,0
5187,5187,1011,1401753600000,3.38,100.24,15.18,23.76,20.54,20.54,28.88,19.19,9.69,23.83,1.29,1.61,0.78,0.83,2.83,4.41,1.12,3.29,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,0
5189,5189,1011,1402963200000,1.28,100.45,16.41,26.93,21.82,21.82,32.44,21.28,11.16,26.65,1.04,1.51,0.49,1.02,2.19,4.34,0.74,3.6,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,0
5191,5191,1011,1404172800000,0.17,99.92,16.74,27.27,22.09,22.09,33.2,22.56,10.64,26.82,1.45,2.3,0.96,1.34,2.55,3.91,1.51,2.4,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,0
5192,5192,1011,1404777600000,0.0,100.21,15.72,27.21,21.09,21.09,33.63,21.6,12.03,27.26,1.84,2.39,1.42,0.97,3.91,5.12,2.7,2.43,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,1
5194,5194,1011,1405987200000,2.01,100.19,16.85,25.32,22.25,22.25,30.08,21.5,8.58,25.29,1.34,1.96,0.92,1.04,2.76,4.08,1.76,2.31,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,0
5195,5195,1011,1406592000000,0.0,100.0,12.07,24.22,16.84,16.84,31.11,18.01,13.1,24.42,2.19,3.29,1.35,1.94,4.58,5.86,2.86,3.0,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,1
5200,5200,1011,1409616000000,1.27,100.17,15.4,28.72,20.72,20.72,35.83,22.68,13.15,28.69,1.18,1.55,0.61,0.94,2.47,4.43,0.93,3.5,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,1
5201,5201,1011,1410220800000,0.11,100.14,15.57,26.9,20.96,20.96,34.02,21.84,12.18,27.19,1.69,2.27,1.0,1.27,3.51,5.08,2.73,2.34,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,1
5202,5202,1011,1410825600000,1.54,100.07,15.02,26.75,20.33,20.33,33.66,21.75,11.91,26.84,1.34,1.8,0.68,1.12,2.88,4.19,1.66,2.53,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,1
5203,5203,1011,1411430400000,0.01,100.42,8.97,20.78,12.29,12.29,29.13,13.07,16.05,20.98,2.39,3.31,1.54,1.77,4.9,6.07,3.22,2.85,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,1
5204,5204,1011,1412035200000,0.02,99.68,12.04,23.53,16.81,16.81,31.57,16.74,14.83,23.32,1.17,1.77,0.87,0.9,2.44,4.0,1.34,2.65,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,1
5207,5207,1011,1413849600000,0.0,100.02,8.38,16.97,11.26,11.26,26.31,9.51,16.8,17.03,1.82,2.46,0.93,1.52,4.36,5.83,1.63,4.19,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,1
5208,5208,1011,1414454400000,0.23,100.36,10.7,19.95,15.06,15.06,27.63,13.77,13.86,19.65,1.64,1.99,1.06,0.93,3.49,5.72,1.91,3.8,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,1
5212,5212,1011,1416873600000,0.7,100.3,5.78,11.01,5.82,5.83,15.84,7.15,8.7,10.95,1.48,2.02,0.95,1.07,3.18,4.47,1.62,2.85,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,1
5213,5213,1011,1417478400000,0.0,100.89,8.44,15.22,11.48,11.48,23.88,7.65,16.23,14.55,1.5,1.96,0.69,1.27,3.1,4.74,1.13,3.61,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,1
5217,5217,1011,1419897600000,0.07,100.99,6.05,8.35,6.53,6.53,13.13,2.73,10.41,8.36,2.13,2.93,1.64,1.29,4.34,5.32,3.72,1.6,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,1
5220,5220,1011,1421712000000,0.0,100.1,6.92,10.74,8.27,8.27,17.93,4.05,13.88,10.62,1.53,2.14,0.97,1.17,3.18,4.69,1.5,3.19,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,1
5221,5221,1011,1422316800000,0.0,100.09,4.47,5.07,2.18,2.18,13.07,-0.71,13.78,5.06,2.44,4.05,1.63,2.41,5.44,6.95,3.32,3.63,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,1
5223,5223,1011,1423526400000,0.01,99.88,4.3,5.7,1.6,1.61,11.88,0.94,10.94,5.75,2.98,4.08,1.65,2.43,5.65,6.72,4.31,2.41,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,1
5226,5226,1011,1425340800000,0.19,100.42,11.42,17.57,15.97,15.97,24.89,12.06,12.83,17.57,1.9,2.92,1.34,1.59,4.29,5.62,2.57,3.05,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,1
5227,5227,1011,1425945600000,1.2,100.31,11.66,18.73,16.35,16.35,25.69,13.38,12.31,18.67,2.66,4.27,1.72,2.56,5.72,7.36,3.99,3.37,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,1
5228,5228,1011,1426550400000,0.0,100.1,11.12,18.61,15.6,15.6,24.93,12.45,12.47,18.59,2.4,3.58,1.73,1.85,5.49,6.56,2.69,3.87,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,1
5229,5229,1011,1427155200000,0.03,100.38,9.21,15.47,12.73,12.73,22.31,8.65,13.66,15.51,1.83,2.29,1.38,0.91,3.95,5.58,2.71,2.86,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,1
5230,5230,1011,1427760000000,1.78,100.15,11.28,18.04,15.72,15.72,24.2,12.35,11.85,17.51,2.08,3.1,1.41,1.69,4.39,5.97,2.54,3.43,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,1
5231,5231,1011,1428364800000,1.17,100.52,12.48,21.52,17.49,17.49,27.98,15.86,12.11,21.27,1.39,1.86,0.77,1.09,3.05,5.21,1.31,3.9,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,1
5232,5232,1011,1428969600000,12.69,100.2,15.32,22.03,20.72,20.72,26.32,19.61,6.71,21.93,1.65,2.33,0.89,1.44,3.66,5.43,1.93,3.5,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,1
5233,5233,1011,1429574400000,0.0,100.03,7.89,15.72,10.36,10.37,21.69,10.85,10.85,15.49,2.05,3.07,1.28,1.79,4.0,5.06,2.05,3.01,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,1
5234,5234,1011,1430179200000,13.68,99.41,10.61,16.6,14.6,14.6,20.37,12.96,7.41,16.64,2.1,3.08,1.25,1.83,3.98,5.17,2.78,2.39,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,1
5235,5235,1011,1430784000000,0.0,100.78,10.72,19.7,15.18,15.18,26.27,13.75,12.52,19.7,2.15,3.22,1.46,1.76,4.93,6.11,2.08,4.03,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,1
5236,5236,1011,1431388800000,0.18,100.59,14.94,23.46,20.37,20.37,29.17,19.58,9.59,23.45,1.77,2.95,1.3,1.65,3.99,5.18,2.55,2.63,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,1
5237,5237,1011,1431993600000,5.01,100.22,15.01,25.18,20.36,20.35,30.91,20.19,10.72,24.85,1.38,1.63,0.75,0.87,2.48,3.55,1.14,2.41,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,1
5242,5242,1011,1435017600000,4.4,100.35,16.57,29.45,21.96,21.96,35.82,23.64,12.18,29.27,1.55,2.36,0.6,1.77,3.08,4.45,1.03,3.42,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,0
5243,5243,1011,1435622400000,1.57,100.1,16.15,25.5,21.56,21.56,29.47,22.6,6.87,25.56,2.12,3.09,1.6,1.49,4.41,5.43,3.01,2.42,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,0
5251,5251,1011,1440460800000,0.0,99.85,10.9,24.73,14.88,14.88,32.38,17.77,14.61,24.88,2.25,3.32,1.53,1.8,4.61,6.43,3.28,3.15,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,1
5253,5253,1011,1441670400000,7.72,99.86,15.71,25.57,21.05,21.05,31.15,21.41,9.74,25.69,1.62,2.15,0.6,1.55,3.06,3.96,1.16,2.8,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,1
5254,5254,1011,1442275200000,0.0,100.81,9.65,21.21,13.53,13.53,29.05,15.15,13.9,21.35,2.36,3.29,1.67,1.61,4.98,5.87,4.23,1.64,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,1
5256,5256,1011,1443484800000,10.1,99.38,16.93,23.88,22.21,22.21,28.03,21.14,6.9,23.93,1.59,2.27,0.98,1.29,3.34,4.62,1.87,2.75,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,0
5257,5257,1011,1444089600000,0.03,100.02,11.5,21.26,16.13,16.13,29.01,15.43,13.58,21.2,1.48,1.95,1.21,0.74,3.15,4.21,1.96,2.26,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,0
5258,5258,1011,1444694400000,6.1,99.54,10.6,20.1,14.67,14.67,28.36,13.29,15.07,20.11,2.44,3.13,1.9,1.23,5.28,6.5,3.75,2.75,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,0
5261,5261,1011,1446508800000,0.92,100.1,12.05,20.81,16.8,16.8,26.94,16.17,10.78,20.55,1.18,1.87,0.45,1.41,2.67,5.28,0.74,4.54,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,0
5262,5262,1011,1447113600000,0.08,100.35,8.32,14.24,11.24,11.24,20.37,9.99,10.38,13.21,1.34,1.86,0.48,1.39,2.52,3.91,0.62,3.29,36.675916,-88.97202,113,0.0323,0.3591,0.5407,0.0676,0.0003,0.0,0.0,0.0,0.1525,0.1378,0.1543,0.164,0.3914,0.0,0,4.286900043,2.424924374,13.91215324,77.80096436,1.575055003,79.37602234,1,1,1,1,1,1,1,0
13364,13364,1031,982627200000,0.27,101.47,9.07,14.25,12.51,12.51,21.11,7.31,13.8,13.7,1.77,2.27,1.23,1.04,2.98,4.01,1.62,2.39,37.053688,-88.712378,123,0.0364,0.3919,0.4781,0.0903,0.0032,0.0001,0.0,0.0,0.1577,0.137,0.0951,0.1819,0.4283,0.0,0,1.314900041,2.919312954,18.69228554,76.75384521,0.319657207,77.07350159,1,1,1,1,1,1,1,1
13365,13365,1031,983232000000,6.7,101.01,9.18,16.99,12.54,12.54,24.69,10.1,14.59,16.72,1.73,2.25,1.3,0.95,3.18,4.86,1.67,3.19,37.053688,-88.712378,123,0.0364,0.3919,0.4781,0.0903,0.0032,0.0001,0.0,0.0,0.1577,0.137,0.0951,0.1819,0.4283,0.0,0,1.314900041,2.919312954,18.69228554,76.75384521,0.319657207,77.07350159,1,1,1,1,1,1,1,1
13369,13369,1031,985651200000,0.07,101.36,4.09,7.78,1.07,1.1,14.33,2.16,12.17,7.7,2.53,3.65,1.82,1.83,4.37,5.84,3.32,2.52,37.053688,-88.712378,123,0.0364,0.3919,0.4781,0.0903,0.0032,0.0001,0.0,0.0,0.1577,0.137,0.0951,0.1819,0.4283,0.0,0,1.314900041,2.919312954,18.69228554,76.75384521,0.319657207,77.07350159,1,1,1,1,1,1,1,0
13371,13371,1031,986860800000,0.0,100.61,14.29,22.72,19.65,19.65,29.36,17.83,11.53,22.86,1.85,2.39,0.6,1.79,3.76,5.74,0.77,4.97,37.053688,-88.712378,123,0.0364,0.3919,0.4781,0.0903,0.0032,0.0001,0.0,0.0,0.1577,0.137,0.0951,0.1819,0.4283,0.0,0,1.314900041,2.919312954,18.69228554,76.75384521,0.319657207,77.07350159,1,1,1,1,1,1,1,0
13373,13373,1031,988070400000,5.27,100.99,12.3,20.04,17.3,17.3,25.84,14.86,10.98,19.94,2.13,3.69,1.16,2.53,3.6,6.04,1.71,4.33,37.053688,-88.712378,123,0.0364,0.3919,0.4781,0.0903,0.0032,0.0001,0.0,0.0,0.1577,0.137,0.0951,0.1819,0.4283,0.0,0,1.314900041,2.919312954,18.69228554,76.75384521,0.319657207,77.07350159,1,1,1,1,1,1,1,0
13374,13374,1031,988675200000,0.0,101.02,9.54,18.43,13.41,13.41,24.9,12.02,12.88,18.45,2.58,3.64,1.84,1.79,4.77,6.02,3.06,2.97,37.053688,-88.712378,123,0.0364,0.3919,0.4781,0.0903,0.0032,0.0001,0.0,0.0,0.1577,0.137,0.0951,0.1819,0.4283,0.0,0,1.314900041,2.919312954,18.69228554,76.75384521,0.319657207,77.07350159,1,1,1,1,1,1,1,0
13375,13375,1031,989280000000,0.36,101.36,11.03,20.19,15.69,15.69,25.79,15.26,10.53,20.24,2.4,3.63,1.84,1.79,4.23,5.31,3.01,2.3,37.053688,-88.712378,123,0.0364,0.3919,0.4781,0.0903,0.0032,0.0001,0.0,0.0,0.1577,0.137,0.0951,0.1819,0.4283,0.0,0,1.314900041,2.919312954,18.69228554,76.75384521,0.319657207,77.07350159,1,1,1,1,1,1,1,1
13376,13376,1031,989884800000,0.01,100.7,9.37,23.09,12.97,12.97,31.23,14.52,16.71,22.49,1.68,2.57,0.99,1.58,2.87,6.54,1.31,5.23,37.053688,-88.712378,123,0.0364,0.3919,0.4781,0.0903,0.0032,0.0001,0.0,0.0,0.1577,0.137,0.0951,0.1819,0.4283,0.0,0,1.314900041,2.919312954,18.69228554,76.75384521,0.319657207,77.07350159,1,1,1,1,1,1,1,1
