date,PRECTOT,PS,QV2M,T2M,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,lat,lon,elevation,slope1,slope2,slope3,slope4,slope5,slope6,slope7,slope8,aspectN,aspectE,aspectS,aspectW,aspectUnknown,WAT_LAND,NVG_LAND,URB_LAND,GRS_LAND,FOR_LAND,CULTRF_LAND,CULTIR_LAND,CULT_LAND,SQ1,SQ2,SQ3,SQ4,SQ5,SQ6,SQ7,class
24/06/2014,5.5,100.07,16.98,24.31,22.36,22.36,28.19,21.07,7.12,24.31,1.78,2.64,1.06,1.57,4.19,5.22,2.81,2.41,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
01/07/2014,0.02,99.88,16.24,27.08,21.59,21.59,33.08,21.37,11.71,26.63,1.4,1.79,0.76,1.04,2.74,4.35,1.36,2.99,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
08/07/2014,1.54,100.12,16.32,26.1,21.7,21.7,31.4,21.72,9.67,26.05,1.78,2.24,1.19,1.05,4.06,5.37,2.72,2.66,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
15/07/2014,6.19,99.69,16.9,24.65,22.18,22.18,28.97,19.58,9.39,24.64,1.56,2.2,0.95,1.25,3.62,5.05,2.16,2.89,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
29/07/2014,0.0,100.11,11.55,22.51,16.13,16.13,28.73,15.44,13.29,22.53,1.94,2.85,1.26,1.59,4.53,5.89,2.68,3.21,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
05/08/2014,1.13,100.09,13.09,27.89,18.06,18.06,35.67,19.94,15.73,27.46,1.09,1.39,0.7,0.69,2.3,4.04,1.14,2.91,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
12/08/2014,0.64,99.71,16.33,27.14,21.62,21.62,33.41,22.29,11.12,27.17,1.45,1.83,1.08,0.75,3.4,4.88,2.3,2.58,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
26/08/2014,0.0,100.16,11.8,25.27,16.47,16.47,33.06,18.83,14.24,25.09,1.62,2.0,1.26,0.74,3.76,5.82,2.36,3.46,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
02/09/2014,1.57,100.15,16.8,26.28,22.17,22.17,30.97,22.72,8.25,26.2,1.26,1.91,0.89,1.01,2.9,4.62,1.69,2.93,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
09/09/2014,0.43,100.07,15.99,27.22,21.39,21.39,34.05,22.25,11.79,27.28,1.32,1.72,0.98,0.73,3.15,5.01,1.48,3.53,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
16/09/2014,0.14,100.12,14.19,25.19,19.45,19.45,31.61,20.45,11.17,24.8,1.14,1.47,0.8,0.67,2.26,3.81,1.28,2.53,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
30/09/2014,0.0,99.69,11.67,23.96,16.28,16.28,31.37,16.77,14.59,23.15,1.03,1.36,0.82,0.54,2.21,3.9,1.17,2.73,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
07/10/2014,0.25,100.0,11.61,22.26,16.27,16.27,29.42,16.79,12.63,22.27,2.14,3.03,1.56,1.46,4.86,6.13,3.29,2.84,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
21/10/2014,0.0,100.08,8.72,16.13,11.82,11.82,25.15,9.05,16.1,16.1,1.61,2.21,0.5,1.71,4.06,6.25,1.0,5.25,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
28/10/2014,4.61,100.26,12.01,19.39,16.86,16.86,25.6,15.37,10.23,19.31,1.5,1.69,1.11,0.58,3.85,5.4,2.37,3.03,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
04/11/2014,0.0,100.9,5.13,12.68,4.11,4.13,21.64,6.72,14.92,12.63,1.72,2.25,1.35,0.9,4.25,6.29,2.02,4.27,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
25/11/2014,0.0,100.4,4.51,7.4,2.35,2.36,14.55,2.45,12.1,7.37,1.58,2.4,0.41,1.99,3.73,5.33,0.72,4.61,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
09/12/2014,0.0,100.64,5.05,7.09,3.98,3.99,14.36,1.74,12.62,7.06,2.03,3.4,1.11,2.29,4.19,6.4,1.79,4.61,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
16/12/2014,0.87,100.39,6.04,9.04,6.11,6.12,14.57,2.38,12.19,8.97,2.24,3.1,1.44,1.66,5.16,6.31,4.26,2.06,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
20/01/2015,0.0,100.01,6.6,9.72,7.72,7.72,16.75,5.35,11.4,9.47,1.66,2.21,1.05,1.16,3.61,5.29,1.81,3.48,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
27/01/2015,0.0,100.16,4.59,5.04,2.58,2.59,12.73,-0.29,13.01,5.04,2.2,3.38,1.58,1.8,5.05,6.53,2.49,4.05,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
03/03/2015,5.42,100.28,11.02,16.17,15.14,15.14,22.8,8.69,14.11,16.2,1.93,2.72,1.0,1.72,4.36,5.74,3.0,2.74,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
10/03/2015,12.12,100.1,12.42,18.08,17.27,17.27,23.43,14.17,9.26,18.07,2.49,3.53,1.44,2.09,5.49,6.65,4.13,2.53,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
17/03/2015,0.0,100.14,11.24,18.45,15.75,15.75,25.32,12.23,13.1,18.46,1.99,2.59,1.58,1.02,4.91,6.18,3.18,3.0,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
24/03/2015,0.01,100.32,8.9,15.16,12.21,12.21,22.58,8.44,14.13,15.02,1.71,2.07,1.2,0.87,3.77,5.84,2.02,3.82,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
31/03/2015,8.54,100.05,11.23,17.38,15.37,15.37,23.38,11.16,12.22,16.84,1.83,2.37,1.29,1.07,4.19,5.84,2.5,3.34,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
07/04/2015,0.53,100.42,13.0,20.58,18.12,18.12,27.01,16.4,10.61,20.54,1.64,2.26,1.1,1.16,3.97,4.79,2.54,2.24,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
21/04/2015,0.0,100.04,6.58,14.16,7.65,7.66,20.54,7.66,12.88,13.9,1.63,2.2,1.06,1.13,3.55,6.13,1.64,4.49,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
28/04/2015,7.81,99.53,8.76,14.98,11.82,11.82,20.48,10.03,10.44,15.01,1.72,2.22,1.04,1.18,3.61,4.86,1.7,3.16,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
05/05/2015,0.0,100.74,11.41,20.19,16.09,16.09,27.06,13.36,13.7,20.16,1.6,2.15,1.21,0.93,3.93,5.56,2.04,3.52,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
12/05/2015,0.66,100.6,14.04,21.7,19.35,19.35,25.56,16.79,8.77,21.68,1.34,1.83,0.64,1.19,3.3,4.69,1.18,3.51,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
02/06/2015,0.22,99.99,13.18,22.17,18.28,18.28,28.31,16.58,11.72,22.14,1.28,1.7,0.97,0.73,2.94,5.07,1.63,3.43,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
09/06/2015,4.81,99.63,16.88,24.99,22.17,22.17,29.5,21.24,8.25,24.79,1.11,1.64,0.66,0.99,2.6,5.23,1.29,3.94,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
07/07/2015,0.14,100.37,16.75,26.59,22.19,22.19,32.78,21.01,11.77,26.59,1.55,1.98,1.09,0.89,3.9,5.65,1.67,3.99,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
25/08/2015,0.0,100.01,10.75,20.98,15.05,15.05,27.87,15.7,12.17,20.99,1.98,2.75,1.51,1.24,4.48,5.35,2.46,2.89,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
15/09/2015,0.0,100.77,10.07,20.47,14.07,14.08,28.37,12.8,15.57,20.51,1.82,2.27,1.22,1.05,4.36,5.68,2.85,2.83,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
22/09/2015,0.44,100.16,11.2,22.0,15.68,15.68,30.81,14.71,16.1,22.05,1.49,1.98,1.15,0.84,3.59,4.67,1.76,2.91,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
29/09/2015,1.94,99.42,15.41,24.52,20.69,20.69,30.91,20.47,10.44,24.55,1.34,1.85,0.59,1.26,3.32,4.84,0.96,3.88,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
03/11/2015,0.03,100.13,12.39,19.79,17.32,17.32,26.36,15.42,10.94,19.73,1.06,1.45,0.68,0.77,2.8,4.52,1.18,3.34,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
24/11/2015,0.0,101.18,4.33,6.58,1.61,1.63,14.4,0.42,13.97,5.73,1.61,2.12,0.77,1.36,3.73,6.49,1.09,5.4,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
08/12/2015,0.0,100.36,5.73,9.37,5.73,5.74,17.26,3.71,13.55,7.85,1.55,2.25,0.8,1.45,3.25,6.32,1.17,5.15,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
29/12/2015,0.11,100.26,6.73,11.49,8.01,8.02,15.27,6.56,8.71,11.12,1.02,1.47,0.57,0.9,2.2,4.26,0.9,3.36,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
16/02/2016,0.32,99.64,6.17,9.16,6.65,6.66,15.9,5.17,10.73,9.17,2.06,3.37,1.17,2.2,4.35,6.92,2.11,4.81,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
01/03/2016,12.74,100.02,9.31,15.37,12.74,12.74,21.74,8.41,13.33,15.34,2.76,3.87,1.48,2.39,5.59,7.56,4.0,3.56,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
08/03/2016,0.0,100.45,9.16,15.45,12.66,12.66,21.42,9.99,11.44,15.44,2.61,3.37,1.87,1.5,5.62,7.42,3.34,4.08,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
15/03/2016,0.0,99.48,11.35,19.11,15.78,15.78,26.38,12.05,14.33,18.82,2.49,3.48,1.73,1.75,5.26,7.29,2.74,4.54,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
22/03/2016,0.0,100.78,5.59,10.41,5.19,5.2,17.94,2.64,15.3,9.65,2.41,3.26,1.36,1.91,4.74,7.11,1.87,5.23,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
29/03/2016,0.0,100.45,6.25,13.28,6.98,6.99,21.78,5.21,16.57,12.88,1.75,2.54,1.0,1.54,3.84,6.1,1.76,4.35,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
05/04/2016,0.0,100.75,6.43,13.25,7.28,7.29,20.23,7.97,12.26,13.19,2.11,2.93,1.4,1.53,4.71,6.52,2.94,3.58,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
26/04/2016,2.3,99.64,13.35,21.48,18.41,18.41,27.43,16.2,11.23,21.5,1.64,2.17,1.15,1.02,4.0,5.56,2.28,3.28,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
03/05/2016,0.22,99.74,10.49,18.17,14.67,14.67,23.69,13.5,10.19,18.17,1.72,2.5,1.15,1.36,3.82,4.98,1.99,2.99,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
10/05/2016,0.08,100.16,13.89,22.64,19.12,19.12,28.12,17.05,11.07,22.66,2.28,3.02,1.48,1.54,4.94,5.97,3.82,2.15,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,0
17/05/2016,2.12,100.03,12.35,20.82,17.2,17.2,26.84,14.99,11.86,20.54,1.55,2.18,0.96,1.23,3.06,4.65,1.7,2.95,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
24/05/2016,0.0,100.3,11.71,21.83,16.37,16.37,28.69,15.11,13.57,21.55,1.54,2.02,0.7,1.32,3.43,5.75,1.06,4.7,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
07/06/2016,0.0,99.45,13.72,24.66,18.77,18.77,31.91,16.97,14.94,24.63,1.72,2.27,0.98,1.29,4.06,5.05,1.57,3.48,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
21/06/2016,0.0,100.4,13.78,25.28,18.97,18.97,32.19,18.17,14.03,25.22,1.1,1.54,0.66,0.88,2.72,5.0,1.13,3.88,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
05/07/2016,4.6,100.13,17.24,27.26,22.62,22.62,31.31,23.99,7.32,27.28,2.05,3.27,1.1,2.17,4.44,5.99,3.07,2.92,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
12/07/2016,5.97,100.26,15.89,26.74,21.3,21.3,33.52,21.56,11.96,26.76,1.25,1.54,0.87,0.67,2.95,4.52,1.36,3.16,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
26/07/2016,0.19,99.96,17.17,29.14,22.47,22.47,35.95,22.86,13.09,29.2,1.69,2.32,0.93,1.39,3.55,4.2,2.3,1.89,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
16/08/2016,1.27,100.46,16.91,28.31,22.35,22.35,34.8,22.48,12.32,28.31,1.55,2.49,1.0,1.49,3.52,4.37,1.69,2.68,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
23/08/2016,0.66,100.6,16.03,27.27,21.47,21.47,33.88,21.82,12.06,27.3,1.12,1.52,0.75,0.77,2.89,5.18,1.08,4.11,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
30/08/2016,0.01,99.97,14.7,28.22,19.94,19.94,35.72,22.87,12.85,28.24,1.69,2.06,1.3,0.76,4.09,5.58,2.44,3.14,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
06/09/2016,0.0,100.58,12.88,27.22,17.91,17.91,35.49,20.02,15.47,26.93,1.09,1.55,0.67,0.87,2.38,4.25,1.11,3.14,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
13/09/2016,2.16,100.24,14.99,27.05,20.34,20.35,34.01,21.43,12.58,27.01,1.49,1.96,1.07,0.89,3.34,4.32,2.55,1.77,38.443489,-84.332796,242,0.0219,0.2097,0.5104,0.2282,0.0246,0.0052,0.0,0.0,0.1937,0.1782,0.1896,0.2069,0.2316,0.0,0,0.629499972,2.600484371,14.89277267,80.65272522,1.224514961,81.87724304,1,1,1,1,1,1,1,1
